zip_code,zone,Latitude,Longitude,month,p50,temp_mean,dtr,ref_humid,sunshine,wind_run,eto
94261,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94261,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94261,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94262,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94262,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94262,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94262,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94262,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94262,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94262,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94262,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94262,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94262,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94262,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94262,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94263,Sacramento Sacramento County,38.58,-121.49,Jan,85.14,7.2,8.7,83,50,3.1,0.94
94263,Sacramento Sacramento County,38.58,-121.49,Feb,58.49,10.3,10.7,77,67,3.5,1.74
94263,Sacramento Sacramento County,38.58,-121.49,Mar,55.48,12,11.9,71,75,4,2.78
94263,Sacramento Sacramento County,38.58,-121.49,Apr,23.45,14.6,14.5,65,83,4.2,4.15
94263,Sacramento Sacramento County,38.58,-121.49,May,4.35,18.4,16.8,59,90,4.5,5.86
94263,Sacramento Sacramento County,38.58,-121.49,Jun,1.11,21.9,18.3,55,93,4.7,7.27
94263,Sacramento Sacramento County,38.58,-121.49,Jul,0,24,19.8,53,95,4.3,7.76
94263,Sacramento Sacramento County,38.58,-121.49,Aug,0.16,23.6,19.3,56,94,4.1,6.83
94263,Sacramento Sacramento County,38.58,-121.49,Sep,2.87,21.6,18,57,92,3.7,5.38
94263,Sacramento Sacramento County,38.58,-121.49,Oct,14.61,17.5,15.8,63,84,3.1,3.28
94263,Sacramento Sacramento County,38.58,-121.49,Nov,56.39,11.6,11.4,76,64,3,1.51
94263,Sacramento Sacramento County,38.58,-121.49,Dec,59.16,7.3,8.6,83,49,3.1,0.87
94267,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94267,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94267,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94267,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94267,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94267,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94267,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94267,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94267,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94267,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94267,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94267,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94268,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94268,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94268,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94268,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94268,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94268,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94268,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94268,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94268,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94268,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94268,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94268,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94269,Sacramento Sacramento County,38.58,-121.49,Jan,85.14,7.2,8.7,83,50,3.1,0.94
94269,Sacramento Sacramento County,38.58,-121.49,Feb,58.49,10.3,10.7,77,67,3.5,1.74
94269,Sacramento Sacramento County,38.58,-121.49,Mar,55.48,12,11.9,71,75,4,2.78
94269,Sacramento Sacramento County,38.58,-121.49,Apr,23.45,14.6,14.5,65,83,4.2,4.15
94269,Sacramento Sacramento County,38.58,-121.49,May,4.35,18.4,16.8,59,90,4.5,5.86
94269,Sacramento Sacramento County,38.58,-121.49,Jun,1.11,21.9,18.3,55,93,4.7,7.27
94269,Sacramento Sacramento County,38.58,-121.49,Jul,0,24,19.8,53,95,4.3,7.76
94269,Sacramento Sacramento County,38.58,-121.49,Aug,0.16,23.6,19.3,56,94,4.1,6.83
94269,Sacramento Sacramento County,38.58,-121.49,Sep,2.87,21.6,18,57,92,3.7,5.38
94269,Sacramento Sacramento County,38.58,-121.49,Oct,14.61,17.5,15.8,63,84,3.1,3.28
94269,Sacramento Sacramento County,38.58,-121.49,Nov,56.39,11.6,11.4,76,64,3,1.51
94269,Sacramento Sacramento County,38.58,-121.49,Dec,59.16,7.3,8.6,83,49,3.1,0.87
94271,Sacramento Sacramento County,38.58,-121.49,Jan,85.14,7.2,8.7,83,50,3.1,0.94
94271,Sacramento Sacramento County,38.58,-121.49,Feb,58.49,10.3,10.7,77,67,3.5,1.74
94271,Sacramento Sacramento County,38.58,-121.49,Mar,55.48,12,11.9,71,75,4,2.78
94271,Sacramento Sacramento County,38.58,-121.49,Apr,23.45,14.6,14.5,65,83,4.2,4.15
94271,Sacramento Sacramento County,38.58,-121.49,May,4.35,18.4,16.8,59,90,4.5,5.86
94271,Sacramento Sacramento County,38.58,-121.49,Jun,1.11,21.9,18.3,55,93,4.7,7.27
94271,Sacramento Sacramento County,38.58,-121.49,Jul,0,24,19.8,53,95,4.3,7.76
94271,Sacramento Sacramento County,38.58,-121.49,Aug,0.16,23.6,19.3,56,94,4.1,6.83
94271,Sacramento Sacramento County,38.58,-121.49,Sep,2.87,21.6,18,57,92,3.7,5.38
94271,Sacramento Sacramento County,38.58,-121.49,Oct,14.61,17.5,15.8,63,84,3.1,3.28
94271,Sacramento Sacramento County,38.58,-121.49,Nov,56.39,11.6,11.4,76,64,3,1.51
94271,Sacramento Sacramento County,38.58,-121.49,Dec,59.16,7.3,8.6,83,49,3.1,0.87
94273,Sacramento Sacramento County,38.58,-121.49,Jan,85.14,7.2,8.7,83,50,3.1,0.94
94273,Sacramento Sacramento County,38.58,-121.49,Feb,58.49,10.3,10.7,77,67,3.5,1.74
94273,Sacramento Sacramento County,38.58,-121.49,Mar,55.48,12,11.9,71,75,4,2.78
94273,Sacramento Sacramento County,38.58,-121.49,Apr,23.45,14.6,14.5,65,83,4.2,4.15
94273,Sacramento Sacramento County,38.58,-121.49,May,4.35,18.4,16.8,59,90,4.5,5.86
94273,Sacramento Sacramento County,38.58,-121.49,Jun,1.11,21.9,18.3,55,93,4.7,7.27
94273,Sacramento Sacramento County,38.58,-121.49,Jul,0,24,19.8,53,95,4.3,7.76
94273,Sacramento Sacramento County,38.58,-121.49,Aug,0.16,23.6,19.3,56,94,4.1,6.83
94273,Sacramento Sacramento County,38.58,-121.49,Sep,2.87,21.6,18,57,92,3.7,5.38
94273,Sacramento Sacramento County,38.58,-121.49,Oct,14.61,17.5,15.8,63,84,3.1,3.28
94273,Sacramento Sacramento County,38.58,-121.49,Nov,56.39,11.6,11.4,76,64,3,1.51
94273,Sacramento Sacramento County,38.58,-121.49,Dec,59.16,7.3,8.6,83,49,3.1,0.87
94274,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94274,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94274,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94274,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94274,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94274,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94274,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94274,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94274,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94274,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94274,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94274,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94277,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94277,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94277,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94277,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94277,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94277,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94277,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94277,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94277,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94277,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94277,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94277,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94278,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94278,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94278,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94278,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94278,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94278,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94278,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94278,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94278,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94278,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94278,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94278,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94279,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94279,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94279,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94279,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94279,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94279,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94279,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94279,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94279,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94279,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94279,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94279,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94280,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94280,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94280,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94280,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94280,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94280,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94280,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94280,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94280,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94280,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94280,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94280,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94282,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94282,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94282,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94282,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94282,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94282,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94282,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94282,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94282,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94282,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94282,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94282,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94283,Sacramento Sacramento County,38.4799999,-121.44,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94283,Sacramento Sacramento County,38.4799999,-121.44,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94283,Sacramento Sacramento County,38.4799999,-121.44,Mar,51.7,11.9,12.2,72,75,4,2.74
94283,Sacramento Sacramento County,38.4799999,-121.44,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94283,Sacramento Sacramento County,38.4799999,-121.44,May,4.59,18.3,16.9,59,90,4.6,5.86
94283,Sacramento Sacramento County,38.4799999,-121.44,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94283,Sacramento Sacramento County,38.4799999,-121.44,Jul,0,23.8,19.9,54,94,4.4,7.67
94283,Sacramento Sacramento County,38.4799999,-121.44,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94283,Sacramento Sacramento County,38.4799999,-121.44,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94283,Sacramento Sacramento County,38.4799999,-121.44,Oct,13.25,17.6,16,63,84,3.2,3.34
94283,Sacramento Sacramento County,38.4799999,-121.44,Nov,50.38,11.6,11.6,76,63,3,1.52
94283,Sacramento Sacramento County,38.4799999,-121.44,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94284,Sacramento Sacramento County,38.58,-121.49,Jan,85.14,7.2,8.7,83,50,3.1,0.94
94284,Sacramento Sacramento County,38.58,-121.49,Feb,58.49,10.3,10.7,77,67,3.5,1.74
94284,Sacramento Sacramento County,38.58,-121.49,Mar,55.48,12,11.9,71,75,4,2.78
94284,Sacramento Sacramento County,38.58,-121.49,Apr,23.45,14.6,14.5,65,83,4.2,4.15
94284,Sacramento Sacramento County,38.58,-121.49,May,4.35,18.4,16.8,59,90,4.5,5.86
94284,Sacramento Sacramento County,38.58,-121.49,Jun,1.11,21.9,18.3,55,93,4.7,7.27
94284,Sacramento Sacramento County,38.58,-121.49,Jul,0,24,19.8,53,95,4.3,7.76
94284,Sacramento Sacramento County,38.58,-121.49,Aug,0.16,23.6,19.3,56,94,4.1,6.83
94284,Sacramento Sacramento County,38.58,-121.49,Sep,2.87,21.6,18,57,92,3.7,5.38
94284,Sacramento Sacramento County,38.58,-121.49,Oct,14.61,17.5,15.8,63,84,3.1,3.28
94284,Sacramento Sacramento County,38.58,-121.49,Nov,56.39,11.6,11.4,76,64,3,1.51
94284,Sacramento Sacramento County,38.58,-121.49,Dec,59.16,7.3,8.6,83,49,3.1,0.87
94285,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94285,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94285,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94285,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94285,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94285,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94285,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94285,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94285,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94285,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94285,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94285,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94286,Sacramento Sacramento County,38.58,-121.49,Jan,85.14,7.2,8.7,83,50,3.1,0.94
94286,Sacramento Sacramento County,38.58,-121.49,Feb,58.49,10.3,10.7,77,67,3.5,1.74
94286,Sacramento Sacramento County,38.58,-121.49,Mar,55.48,12,11.9,71,75,4,2.78
94286,Sacramento Sacramento County,38.58,-121.49,Apr,23.45,14.6,14.5,65,83,4.2,4.15
94286,Sacramento Sacramento County,38.58,-121.49,May,4.35,18.4,16.8,59,90,4.5,5.86
94286,Sacramento Sacramento County,38.58,-121.49,Jun,1.11,21.9,18.3,55,93,4.7,7.27
94286,Sacramento Sacramento County,38.58,-121.49,Jul,0,24,19.8,53,95,4.3,7.76
94286,Sacramento Sacramento County,38.58,-121.49,Aug,0.16,23.6,19.3,56,94,4.1,6.83
94286,Sacramento Sacramento County,38.58,-121.49,Sep,2.87,21.6,18,57,92,3.7,5.38
94286,Sacramento Sacramento County,38.58,-121.49,Oct,14.61,17.5,15.8,63,84,3.1,3.28
94286,Sacramento Sacramento County,38.58,-121.49,Nov,56.39,11.6,11.4,76,64,3,1.51
94286,Sacramento Sacramento County,38.58,-121.49,Dec,59.16,7.3,8.6,83,49,3.1,0.87
94287,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94287,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94287,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94287,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94287,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94287,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94287,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94287,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94287,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94287,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94287,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94287,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94288,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94288,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94288,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94288,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94288,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94288,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94288,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94288,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94288,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94288,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94288,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94288,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94289,Sacramento Sacramento County,38.58,-121.49,Jan,85.14,7.2,8.7,83,50,3.1,0.94
94289,Sacramento Sacramento County,38.58,-121.49,Feb,58.49,10.3,10.7,77,67,3.5,1.74
94289,Sacramento Sacramento County,38.58,-121.49,Mar,55.48,12,11.9,71,75,4,2.78
94289,Sacramento Sacramento County,38.58,-121.49,Apr,23.45,14.6,14.5,65,83,4.2,4.15
94289,Sacramento Sacramento County,38.58,-121.49,May,4.35,18.4,16.8,59,90,4.5,5.86
94289,Sacramento Sacramento County,38.58,-121.49,Jun,1.11,21.9,18.3,55,93,4.7,7.27
94289,Sacramento Sacramento County,38.58,-121.49,Jul,0,24,19.8,53,95,4.3,7.76
94289,Sacramento Sacramento County,38.58,-121.49,Aug,0.16,23.6,19.3,56,94,4.1,6.83
94289,Sacramento Sacramento County,38.58,-121.49,Sep,2.87,21.6,18,57,92,3.7,5.38
94289,Sacramento Sacramento County,38.58,-121.49,Oct,14.61,17.5,15.8,63,84,3.1,3.28
94289,Sacramento Sacramento County,38.58,-121.49,Nov,56.39,11.6,11.4,76,64,3,1.51
94289,Sacramento Sacramento County,38.58,-121.49,Dec,59.16,7.3,8.6,83,49,3.1,0.87
94290,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94290,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94290,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94290,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94290,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94290,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94290,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94290,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94290,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94290,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94290,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94290,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94291,Sacramento Sacramento County,38.58,-121.49,Jan,85.14,7.2,8.7,83,50,3.1,0.94
94291,Sacramento Sacramento County,38.58,-121.49,Feb,58.49,10.3,10.7,77,67,3.5,1.74
94291,Sacramento Sacramento County,38.58,-121.49,Mar,55.48,12,11.9,71,75,4,2.78
94291,Sacramento Sacramento County,38.58,-121.49,Apr,23.45,14.6,14.5,65,83,4.2,4.15
94291,Sacramento Sacramento County,38.58,-121.49,May,4.35,18.4,16.8,59,90,4.5,5.86
94291,Sacramento Sacramento County,38.58,-121.49,Jun,1.11,21.9,18.3,55,93,4.7,7.27
94291,Sacramento Sacramento County,38.58,-121.49,Jul,0,24,19.8,53,95,4.3,7.76
94291,Sacramento Sacramento County,38.58,-121.49,Aug,0.16,23.6,19.3,56,94,4.1,6.83
94291,Sacramento Sacramento County,38.58,-121.49,Sep,2.87,21.6,18,57,92,3.7,5.38
94291,Sacramento Sacramento County,38.58,-121.49,Oct,14.61,17.5,15.8,63,84,3.1,3.28
94291,Sacramento Sacramento County,38.58,-121.49,Nov,56.39,11.6,11.4,76,64,3,1.51
94291,Sacramento Sacramento County,38.58,-121.49,Dec,59.16,7.3,8.6,83,49,3.1,0.87
94293,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94293,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94293,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94293,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94293,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
